Count,correct,ASR,Filename
1,,,
1,and,lillian,b-rea1-f1_hyp.trn.dtl
1,announce,unite,b-rea1-f1_hyp.trn.dtl
1,called,caught,b-rea1-f1_hyp.trn.dtl
1,cinders,percenters,b-rea1-f1_hyp.trn.dtl
1,gowns,grounds,b-rea1-f1_hyp.trn.dtl
1,hairbrushes,her,b-rea1-f1_hyp.trn.dtl
1,hairpins,prince,b-rea1-f1_hyp.trn.dtl
1,hairspray,bring,b-rea1-f1_hyp.trn.dtl
1,howled,held,b-rea1-f1_hyp.trn.dtl
1,would,will,b-rea1-f1_hyp.trn.dtl
2,and,lillian,b-rea1-f2_hyp.trn.dtl
2,gowns,guns,b-rea1-f2_hyp.trn.dtl
1,a,the,b-rea1-f2_hyp.trn.dtl
1,and,ellen,b-rea1-f2_hyp.trn.dtl
1,cinders,percenters,b-rea1-f2_hyp.trn.dtl
1,cinders,senders,b-rea1-f2_hyp.trn.dtl
1,cinders,tinder's,b-rea1-f2_hyp.trn.dtl
1,divine,vine,b-rea1-f2_hyp.trn.dtl
1,girl,guard,b-rea1-f2_hyp.trn.dtl
1,hairbrushes,heart,b-rea1-f2_hyp.trn.dtl
1,hairpins,pins,b-rea1-f2_hyp.trn.dtl
1,hairspray,spray,b-rea1-f2_hyp.trn.dtl
1,howled,all,b-rea1-f2_hyp.trn.dtl
1,my,a,b-rea1-f2_hyp.trn.dtl
1,rosa,russell,b-rea1-f2_hyp.trn.dtl
1,shouting,shooting,b-rea1-f2_hyp.trn.dtl
1,si-,us,b-rea1-f2_hyp.trn.dtl
1,their,dollar,b-rea1-f2_hyp.trn.dtl
1,they'd,they,b-rea1-f2_hyp.trn.dtl
1,wear,are,b-rea1-f2_hyp.trn.dtl
1,when,in,b-rea1-f2_hyp.trn.dtl
1,would,will,b-rea1-f2_hyp.trn.dtl
2,cinders,sanders,b-rea1-f3_hyp.trn.dtl
1,a,the,b-rea1-f3_hyp.trn.dtl
1,and,lillian,b-rea1-f3_hyp.trn.dtl
1,and,rose,b-rea1-f3_hyp.trn.dtl
1,arrived,around,b-rea1-f3_hyp.trn.dtl
1,came,camp,b-rea1-f3_hyp.trn.dtl
1,cinders,percenters,b-rea1-f3_hyp.trn.dtl
1,cinders,standard,b-rea1-f3_hyp.trn.dtl
1,find,found,b-rea1-f3_hyp.trn.dtl
1,girl,guard,b-rea1-f3_hyp.trn.dtl
1,gowns,grounds,b-rea1-f3_hyp.trn.dtl
1,gowns,kinds,b-rea1-f3_hyp.trn.dtl
1,hairbrushes,and,b-rea1-f3_hyp.trn.dtl
1,hairpins,her,b-rea1-f3_hyp.trn.dtl
1,hairpins,pins,b-rea1-f3_hyp.trn.dtl
1,hairspray,spray,b-rea1-f3_hyp.trn.dtl
1,howled,told,b-rea1-f3_hyp.trn.dtl
1,lily,lillian,b-rea1-f3_hyp.trn.dtl
1,lived,live,b-rea1-f3_hyp.trn.dtl
1,rosa,up,b-rea1-f3_hyp.trn.dtl
1,shouting,trading,b-rea1-f3_hyp.trn.dtl
1,stepsisters,sisters,b-rea1-f3_hyp.trn.dtl
1,they'd,they,b-rea1-f3_hyp.trn.dtl
1,wear,work,b-rea1-f3_hyp.trn.dtl
1,would,will,b-rea1-f3_hyp.trn.dtl
2,gowns,guns,b-rea1-f4_hyp.trn.dtl
1,a,of,b-rea1-f4_hyp.trn.dtl
1,and,lillian,b-rea1-f4_hyp.trn.dtl
1,announce,nights,b-rea1-f4_hyp.trn.dtl
1,at,a,b-rea1-f4_hyp.trn.dtl
1,ball,all,b-rea1-f4_hyp.trn.dtl
1,cinders,centres,b-rea1-f4_hyp.trn.dtl
1,cinders,percenters,b-rea1-f4_hyp.trn.dtl
1,cinders,sender's,b-rea1-f4_hyp.trn.dtl
1,had,how,b-rea1-f4_hyp.trn.dtl
1,hairbrushes,her,b-rea1-f4_hyp.trn.dtl
1,hairpins,pins,b-rea1-f4_hyp.trn.dtl
1,hairspray,spray,b-rea1-f4_hyp.trn.dtl
1,her,the,b-rea1-f4_hyp.trn.dtl
1,howled,hold,b-rea1-f4_hyp.trn.dtl
1,lily,kelly,b-rea1-f4_hyp.trn.dtl
1,shouting,in,b-rea1-f4_hyp.trn.dtl
1,stepsisters,sisters,b-rea1-f4_hyp.trn.dtl
1,they'd,they,b-rea1-f4_hyp.trn.dtl
1,to,two,b-rea1-f4_hyp.trn.dtl
1,wear,are,b-rea1-f4_hyp.trn.dtl
2,and,lillian,b-rea1-f5_hyp.trn.dtl
1,a,ten,b-rea1-f5_hyp.trn.dtl
1,a,the,b-rea1-f5_hyp.trn.dtl
1,and,rose,b-rea1-f5_hyp.trn.dtl
1,arrived,of,b-rea1-f5_hyp.trn.dtl
1,at,its,b-rea1-f5_hyp.trn.dtl
1,buy,pay,b-rea1-f5_hyp.trn.dtl
1,called,the,b-rea1-f5_hyp.trn.dtl
1,cinders,lenders,b-rea1-f5_hyp.trn.dtl
1,cinders,percentage,b-rea1-f5_hyp.trn.dtl
1,cinders,sanders,b-rea1-f5_hyp.trn.dtl
1,cinders,send,b-rea1-f5_hyp.trn.dtl
1,cinders,their,b-rea1-f5_hyp.trn.dtl
1,divine,vein,b-rea1-f5_hyp.trn.dtl
1,dreamed,regimes,b-rea1-f5_hyp.trn.dtl
1,find,found,b-rea1-f5_hyp.trn.dtl
1,get,sister,b-rea1-f5_hyp.trn.dtl
1,girl,cigars,b-rea1-f5_hyp.trn.dtl
1,gowns,grounds,b-rea1-f5_hyp.trn.dtl
1,gowns,guns,b-rea1-f5_hyp.trn.dtl
1,hairbrushes,her,b-rea1-f5_hyp.trn.dtl
1,hairpins,pants,b-rea1-f5_hyp.trn.dtl
1,hairspray,spray,b-rea1-f5_hyp.trn.dtl
1,her,centres,b-rea1-f5_hyp.trn.dtl
1,howled,tell,b-rea1-f5_hyp.trn.dtl
1,lily,lillian,b-rea1-f5_hyp.trn.dtl
1,lived,lives,b-rea1-f5_hyp.trn.dtl
1,prince,principle,b-rea1-f5_hyp.trn.dtl
1,ready,radha,b-rea1-f5_hyp.trn.dtl
1,rosa,i,b-rea1-f5_hyp.trn.dtl
1,rosa,rose,b-rea1-f5_hyp.trn.dtl
1,shouting,shedding,b-rea1-f5_hyp.trn.dtl
1,stepsisters,sisters,b-rea1-f5_hyp.trn.dtl
1,they,break,b-rea1-f5_hyp.trn.dtl
1,unfriendly,friendly,b-rea1-f5_hyp.trn.dtl
1,were,around,b-rea1-f5_hyp.trn.dtl
1,when,in,b-rea1-f5_hyp.trn.dtl
1,william,in,b-rea1-f5_hyp.trn.dtl
1,yelled,jails,b-rea1-f5_hyp.trn.dtl
2,lily,elia,b-rea1-f6_hyp.trn.dtl
1,and,knows,b-rea1-f6_hyp.trn.dtl
1,and,lillian,b-rea1-f6_hyp.trn.dtl
1,arrived,i,b-rea1-f6_hyp.trn.dtl
1,bride,bright,b-rea1-f6_hyp.trn.dtl
1,cinders,centres,b-rea1-f6_hyp.trn.dtl
1,cinders,cindy,b-rea1-f6_hyp.trn.dtl
1,cinders,cindy's,b-rea1-f6_hyp.trn.dtl
1,cinders,percenters,b-rea1-f6_hyp.trn.dtl
1,cinders,sanders,b-rea1-f6_hyp.trn.dtl
1,gowns,grounds,b-rea1-f6_hyp.trn.dtl
1,gowns,kind,b-rea1-f6_hyp.trn.dtl
1,hairbrushes,her,b-rea1-f6_hyp.trn.dtl
1,hairpins,pins,b-rea1-f6_hyp.trn.dtl
1,hairspray,heartbreak,b-rea1-f6_hyp.trn.dtl
1,hat,heart,b-rea1-f6_hyp.trn.dtl
1,howled,hurt,b-rea1-f6_hyp.trn.dtl
1,jewels,jail,b-rea1-f6_hyp.trn.dtl
1,rosa,i,b-rea1-f6_hyp.trn.dtl
1,rosa,rose,b-rea1-f6_hyp.trn.dtl
1,they'd,it,b-rea1-f6_hyp.trn.dtl
1,when,in,b-rea1-f6_hyp.trn.dtl
1,yelled,jailed,b-rea1-f6_hyp.trn.dtl
3,cinders,senders,b-rea1-m1_hyp.trn.dtl
2,and,lillian,b-rea1-m1_hyp.trn.dtl
1,and,out,b-rea1-m1_hyp.trn.dtl
1,at,the,b-rea1-m1_hyp.trn.dtl
1,bride,bread,b-rea1-m1_hyp.trn.dtl
1,cinders,percenters,b-rea1-m1_hyp.trn.dtl
1,downs,hamid,b-rea1-m1_hyp.trn.dtl
1,gowns,guns,b-rea1-m1_hyp.trn.dtl
1,hairbrushes,her,b-rea1-m1_hyp.trn.dtl
1,hairpins,pins,b-rea1-m1_hyp.trn.dtl
1,hairspray,heartbreak,b-rea1-m1_hyp.trn.dtl
1,howled,hand,b-rea1-m1_hyp.trn.dtl
1,shouting,shooting,b-rea1-m1_hyp.trn.dtl
1,stepsisters,sisters,b-rea1-m1_hyp.trn.dtl
1,the,holy,b-rea1-m1_hyp.trn.dtl
1,they'd,they,b-rea1-m1_hyp.trn.dtl
1,would,will,b-rea1-m1_hyp.trn.dtl
1,yelled,gold,b-rea1-m1_hyp.trn.dtl
2,cinders,senators,b-rea1-m2_hyp.trn.dtl
1,a,of,b-rea1-m2_hyp.trn.dtl
1,and,lien,b-rea1-m2_hyp.trn.dtl
1,and,lillian,b-rea1-m2_hyp.trn.dtl
1,announce,out,b-rea1-m2_hyp.trn.dtl
1,arrived,egged,b-rea1-m2_hyp.trn.dtl
1,at,a,b-rea1-m2_hyp.trn.dtl
1,bad,pod,b-rea1-m2_hyp.trn.dtl
1,ball,all,b-rea1-m2_hyp.trn.dtl
1,called,call,b-rea1-m2_hyp.trn.dtl
1,cinders,percenters,b-rea1-m2_hyp.trn.dtl
1,cinders,sanders,b-rea1-m2_hyp.trn.dtl
1,downs,towns,b-rea1-m2_hyp.trn.dtl
1,find,found,b-rea1-m2_hyp.trn.dtl
1,gowns,guns,b-rea1-m2_hyp.trn.dtl
1,gowns,kinds,b-rea1-m2_hyp.trn.dtl
1,hairbrushes,her,b-rea1-m2_hyp.trn.dtl
1,hairpins,pins,b-rea1-m2_hyp.trn.dtl
1,hat,hold,b-rea1-m2_hyp.trn.dtl
1,her,their,b-rea1-m2_hyp.trn.dtl
1,howled,on,b-rea1-m2_hyp.trn.dtl
1,in,run,b-rea1-m2_hyp.trn.dtl
1,lily,laws,b-rea1-m2_hyp.trn.dtl
1,lily,the,b-rea1-m2_hyp.trn.dtl
1,lived,live,b-rea1-m2_hyp.trn.dtl
1,me,hama,b-rea1-m2_hyp.trn.dtl
1,rosa,rules,b-rea1-m2_hyp.trn.dtl
1,shouting,shedding,b-rea1-m2_hyp.trn.dtl
1,spent,spend,b-rea1-m2_hyp.trn.dtl
1,stepsisters,is,b-rea1-m2_hyp.trn.dtl
1,to,down,b-rea1-m2_hyp.trn.dtl
1,to,they,b-rea1-m2_hyp.trn.dtl
1,two,there,b-rea1-m2_hyp.trn.dtl
1,wear,were,b-rea1-m2_hyp.trn.dtl
1,were,over,b-rea1-m2_hyp.trn.dtl
1,would,will,b-rea1-m2_hyp.trn.dtl
1,ball,all,b-rea1-m3_hyp.trn.dtl
1,cinders,who's,b-rea1-m3_hyp.trn.dtl
1,gowns,guidelines,b-rea1-m3_hyp.trn.dtl
1,gowns,kinds,b-rea1-m3_hyp.trn.dtl
1,poor,person,b-rea1-m3_hyp.trn.dtl
1,rosa,er,b-rea1-m3_hyp.trn.dtl
1,stepsisters,sisters,b-rea1-m3_hyp.trn.dtl
1,the,hardly,b-rea1-m3_hyp.trn.dtl
1,the,their,b-rea1-m3_hyp.trn.dtl
1,they'd,they,b-rea1-m3_hyp.trn.dtl
1,was,with,b-rea1-m3_hyp.trn.dtl
2,gowns,guns,b-rea1-m4_hyp.trn.dtl
2,had,how,b-rea1-m4_hyp.trn.dtl
2,my,family,b-rea1-m4_hyp.trn.dtl
1,a,the,b-rea1-m4_hyp.trn.dtl
1,and,lillian,b-rea1-m4_hyp.trn.dtl
1,and,rose,b-rea1-m4_hyp.trn.dtl
1,arrived,arrayed,b-rea1-m4_hyp.trn.dtl
1,at,his,b-rea1-m4_hyp.trn.dtl
1,ball,boil,b-rea1-m4_hyp.trn.dtl
1,bells,bills,b-rea1-m4_hyp.trn.dtl
1,buying,buy,b-rea1-m4_hyp.trn.dtl
1,cinders,centres,b-rea1-m4_hyp.trn.dtl
1,cinders,percenters,b-rea1-m4_hyp.trn.dtl
1,cinders,senders,b-rea1-m4_hyp.trn.dtl
1,divine,vein,b-rea1-m4_hyp.trn.dtl
1,girl,guard,b-rea1-m4_hyp.trn.dtl
1,girls,guards,b-rea1-m4_hyp.trn.dtl
1,going,go,b-rea1-m4_hyp.trn.dtl
1,had,have,b-rea1-m4_hyp.trn.dtl
1,hairbrushes,her,b-rea1-m4_hyp.trn.dtl
1,hairpins,pins,b-rea1-m4_hyp.trn.dtl
1,hat,had,b-rea1-m4_hyp.trn.dtl
1,lily,lillian,b-rea1-m4_hyp.trn.dtl
1,lived,left,b-rea1-m4_hyp.trn.dtl
1,lived,senators,b-rea1-m4_hyp.trn.dtl
1,old,hold,b-rea1-m4_hyp.trn.dtl
1,parties,partners,b-rea1-m4_hyp.trn.dtl
1,rosa,i,b-rea1-m4_hyp.trn.dtl
1,rosa,rose,b-rea1-m4_hyp.trn.dtl
1,she,you,b-rea1-m4_hyp.trn.dtl
1,shouting,sharing,b-rea1-m4_hyp.trn.dtl
1,stepsisters,sisters,b-rea1-m4_hyp.trn.dtl
1,their,there,b-rea1-m4_hyp.trn.dtl
1,this,that,b-rea1-m4_hyp.trn.dtl
1,to,into,b-rea1-m4_hyp.trn.dtl
1,to,they,b-rea1-m4_hyp.trn.dtl
1,wear,were,b-rea1-m4_hyp.trn.dtl
1,wedding,winning,b-rea1-m4_hyp.trn.dtl
1,would,will,b-rea1-m4_hyp.trn.dtl
1,yelled,yeah,b-rea1-m4_hyp.trn.dtl
2,and,lillian,b-rea1-m5_hyp.trn.dtl
2,cinders,sanders,b-rea1-m5_hyp.trn.dtl
1,a,ninety,b-rea1-m5_hyp.trn.dtl
1,a,or,b-rea1-m5_hyp.trn.dtl
1,announce,through,b-rea1-m5_hyp.trn.dtl
1,buy,pay,b-rea1-m5_hyp.trn.dtl
1,cinders,centres,b-rea1-m5_hyp.trn.dtl
1,cinders,prisoners,b-rea1-m5_hyp.trn.dtl
1,girl,guard,b-rea1-m5_hyp.trn.dtl
1,girls,guards,b-rea1-m5_hyp.trn.dtl
1,gowns,grounds,b-rea1-m5_hyp.trn.dtl
1,gowns,guns,b-rea1-m5_hyp.trn.dtl
1,had,how,b-rea1-m5_hyp.trn.dtl
1,hairbrushes,her,b-rea1-m5_hyp.trn.dtl
1,hairpins,pens,b-rea1-m5_hyp.trn.dtl
1,hairspray,spray,b-rea1-m5_hyp.trn.dtl
1,hat,heart,b-rea1-m5_hyp.trn.dtl
1,howled,held,b-rea1-m5_hyp.trn.dtl
1,in,ran,b-rea1-m5_hyp.trn.dtl
1,rosa,rose,b-rea1-m5_hyp.trn.dtl
1,royal,all,b-rea1-m5_hyp.trn.dtl
1,shouting,shooting,b-rea1-m5_hyp.trn.dtl
1,their,they're,b-rea1-m5_hyp.trn.dtl
1,wear,work,b-rea1-m5_hyp.trn.dtl
1,would,will,b-rea1-m5_hyp.trn.dtl
2,cinders,centres,b-rea1-m6_hyp.trn.dtl
2,cinders,senders,b-rea1-m6_hyp.trn.dtl
2,gowns,games,b-rea1-m6_hyp.trn.dtl
1,a,the,b-rea1-m6_hyp.trn.dtl
1,and,lillian,b-rea1-m6_hyp.trn.dtl
1,arrived,aid,b-rea1-m6_hyp.trn.dtl
1,bells,bills,b-rea1-m6_hyp.trn.dtl
1,bride,braid,b-rea1-m6_hyp.trn.dtl
1,called,calls,b-rea1-m6_hyp.trn.dtl
1,divine,vein,b-rea1-m6_hyp.trn.dtl
1,find,fan,b-rea1-m6_hyp.trn.dtl
1,go,dog,b-rea1-m6_hyp.trn.dtl
1,hairbrushes,her,b-rea1-m6_hyp.trn.dtl
1,hairpins,pens,b-rea1-m6_hyp.trn.dtl
1,hat,heart,b-rea1-m6_hyp.trn.dtl
1,howled,heard,b-rea1-m6_hyp.trn.dtl
1,lily,italy,b-rea1-m6_hyp.trn.dtl
1,mother,mueller,b-rea1-m6_hyp.trn.dtl
1,prince,france,b-rea1-m6_hyp.trn.dtl
1,rosa,i,b-rea1-m6_hyp.trn.dtl
1,shouting,shooting,b-rea1-m6_hyp.trn.dtl
1,their,they're,b-rea1-m6_hyp.trn.dtl
1,they'd,they,b-rea1-m6_hyp.trn.dtl
1,to,he,b-rea1-m6_hyp.trn.dtl
1,wear,were,b-rea1-m6_hyp.trn.dtl
1,wedding,wearing,b-rea1-m6_hyp.trn.dtl
1,were,we're,b-rea1-m6_hyp.trn.dtl
1,would,will,b-rea1-m6_hyp.trn.dtl
2,and,lillian,c-rea1-f1_hyp.trn.dtl
1,and,rose,c-rea1-f1_hyp.trn.dtl
1,cinders,has,c-rea1-f1_hyp.trn.dtl
1,cinders,singers,c-rea1-f1_hyp.trn.dtl
1,gowns,ganz,c-rea1-f1_hyp.trn.dtl
1,howled,held,c-rea1-f1_hyp.trn.dtl
1,lily,lillian,c-rea1-f1_hyp.trn.dtl
1,rosa,i,c-rea1-f1_hyp.trn.dtl
1,rosa,rose,c-rea1-f1_hyp.trn.dtl
1,stepsisters,sisters,c-rea1-f1_hyp.trn.dtl
1,would,will,c-rea1-f1_hyp.trn.dtl
2,and,lillian,c-rea1-f2_hyp.trn.dtl
1,a,the,c-rea1-f2_hyp.trn.dtl
1,and,rose,c-rea1-f2_hyp.trn.dtl
1,buying,buy,c-rea1-f2_hyp.trn.dtl
1,cinders,has,c-rea1-f2_hyp.trn.dtl
1,cinders,sinners,c-rea1-f2_hyp.trn.dtl
1,find,found,c-rea1-f2_hyp.trn.dtl
1,howled,held,c-rea1-f2_hyp.trn.dtl
1,lily,lillian,c-rea1-f2_hyp.trn.dtl
1,rosa,i,c-rea1-f2_hyp.trn.dtl
1,rosa,rose,c-rea1-f2_hyp.trn.dtl
1,stepsisters,sisters,c-rea1-f2_hyp.trn.dtl
1,their,the,c-rea1-f2_hyp.trn.dtl
1,they'd,it,c-rea1-f2_hyp.trn.dtl
1,were,they're,c-rea1-f2_hyp.trn.dtl
1,would,will,c-rea1-f2_hyp.trn.dtl
1,and,lillian,c-rea1-f3_hyp.trn.dtl
1,and,rose,c-rea1-f3_hyp.trn.dtl
1,ball,bull,c-rea1-f3_hyp.trn.dtl
1,cinders,cindy's,c-rea1-f3_hyp.trn.dtl
1,cinders,singers,c-rea1-f3_hyp.trn.dtl
1,honour,or,c-rea1-f3_hyp.trn.dtl
1,howled,held,c-rea1-f3_hyp.trn.dtl
1,lily,lillian,c-rea1-f3_hyp.trn.dtl
1,rosa,i,c-rea1-f3_hyp.trn.dtl
1,rosa,rose,c-rea1-f3_hyp.trn.dtl
1,stepsisters,sisters,c-rea1-f3_hyp.trn.dtl
1,they'd,they,c-rea1-f3_hyp.trn.dtl
1,was,william's,c-rea1-f3_hyp.trn.dtl
2,cinders,has,c-rea1-f4_hyp.trn.dtl
1,a,the,c-rea1-f4_hyp.trn.dtl
1,and,lillian,c-rea1-f4_hyp.trn.dtl
1,and,rose,c-rea1-f4_hyp.trn.dtl
1,ball,bull,c-rea1-f4_hyp.trn.dtl
1,ball,pool,c-rea1-f4_hyp.trn.dtl
1,cinders,singers,c-rea1-f4_hyp.trn.dtl
1,had,has,c-rea1-f4_hyp.trn.dtl
1,her,assist,c-rea1-f4_hyp.trn.dtl
1,howled,held,c-rea1-f4_hyp.trn.dtl
1,lily,lillian,c-rea1-f4_hyp.trn.dtl
1,lily,razor,c-rea1-f4_hyp.trn.dtl
1,poor,porcine,c-rea1-f4_hyp.trn.dtl
1,rosa,i,c-rea1-f4_hyp.trn.dtl
1,rosa,rose,c-rea1-f4_hyp.trn.dtl
1,sisters,us,c-rea1-f4_hyp.trn.dtl
1,stepsisters,sisters,c-rea1-f4_hyp.trn.dtl
1,they'd,they,c-rea1-f4_hyp.trn.dtl
1,wear,work,c-rea1-f4_hyp.trn.dtl
3,cinders,cindy's,c-rea1-f5_hyp.trn.dtl
3,their,the,c-rea1-f5_hyp.trn.dtl
1,a,the,c-rea1-f5_hyp.trn.dtl
1,and,lillian,c-rea1-f5_hyp.trn.dtl
1,and,rose,c-rea1-f5_hyp.trn.dtl
1,buying,by,c-rea1-f5_hyp.trn.dtl
1,cinders,symbols,c-rea1-f5_hyp.trn.dtl
1,honour,one,c-rea1-f5_hyp.trn.dtl
1,howled,had,c-rea1-f5_hyp.trn.dtl
1,in,and,c-rea1-f5_hyp.trn.dtl
1,lily,lillian,c-rea1-f5_hyp.trn.dtl
1,of,hundred,c-rea1-f5_hyp.trn.dtl
1,rosa,a,c-rea1-f5_hyp.trn.dtl
1,rosa,razor,c-rea1-f5_hyp.trn.dtl
1,royal,raw,c-rea1-f5_hyp.trn.dtl
1,they,there,c-rea1-f5_hyp.trn.dtl
1,they'd,had,c-rea1-f5_hyp.trn.dtl
1,thought,foot,c-rea1-f5_hyp.trn.dtl
1,were,they're,c-rea1-f5_hyp.trn.dtl
1,would,will,c-rea1-f5_hyp.trn.dtl
2,and,lillian,c-rea1-f6_hyp.trn.dtl
2,cinders,singers,c-rea1-f6_hyp.trn.dtl
1,a,answer,c-rea1-f6_hyp.trn.dtl
1,announce,an,c-rea1-f6_hyp.trn.dtl
1,cinders,cindy's,c-rea1-f6_hyp.trn.dtl
1,downs,dance,c-rea1-f6_hyp.trn.dtl
1,enough,in,c-rea1-f6_hyp.trn.dtl
1,gowns,afghans,c-rea1-f6_hyp.trn.dtl
1,rosa,i,c-rea1-f6_hyp.trn.dtl
1,rosa,rose,c-rea1-f6_hyp.trn.dtl
1,royal,real,c-rea1-f6_hyp.trn.dtl
1,stepsisters,sisters,c-rea1-f6_hyp.trn.dtl
1,the,healthy,c-rea1-f6_hyp.trn.dtl
1,they'd,they,c-rea1-f6_hyp.trn.dtl
1,would,will,c-rea1-f6_hyp.trn.dtl
1,a,the,c-rea1-m1_hyp.trn.dtl
1,and,lillian,c-rea1-m1_hyp.trn.dtl
1,and,rose,c-rea1-m1_hyp.trn.dtl
1,cinders,singers,c-rea1-m1_hyp.trn.dtl
1,howled,held,c-rea1-m1_hyp.trn.dtl
1,lily,lillian,c-rea1-m1_hyp.trn.dtl
1,rosa,i,c-rea1-m1_hyp.trn.dtl
1,sep,set,c-rea1-m1_hyp.trn.dtl
